Description,Price,Rate,Count_Review,Url,Image
"SAMSUNG Galaxy S22 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB, 8K Camera & Video, Brightest Display Screen, S Pen, Long Battery Life, Fast 4nm Processor, US Version, Burgundy",$899.99,4.6 out of 5 stars,482,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A01008932SWR2BD69LMLN&qualifier=1685656217&id=3861215347132552&widgetName=sp_btf&url=%2FSAMSUNG-Smartphone-Unlocked-Brightest-Processor%2Fdp%2FB09MVZY521%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656217%26sr%3D8-22-spons%26psc%3D1,https://m.media-amazon.com/images/I/71Wkk4n9olL._AC_UY218_.jpg
Google Pixel 7a - Unlocked Android Cell Phone - Smartphone with Wide Angle Lens and 24-Hour Battery - 128 GB -  Sea,$499.00,4.4 out of 5 stars,7,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A05238832H9KUYZQUC01Z&url=%2FGoogle-Pixel-7a-Unlocked-Smartphone%2Fdp%2FB0BZ9T8R41%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656221%26sr%3D8-1-spons%26psc%3D1&qualifier=1685656221&id=5622406375520248&widgetName=sp_atf,https://m.media-amazon.com/images/I/8162vKQDSYL._AC_UY218_.jpg
"SAMSUNG Galaxy S23 Cell Phone, Factory Unlocked Android Smartphone, 128GB Storage, 50MP Camera, Night Mode, Long Battery Life, Adaptive Display, US Version, 2023, Green",$799.99,4.3 out of 5 stars,19,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A06583161ARWC98C6TI9O&url=%2FSAMSUNG-Factory-Unlocked-Smartphone-Adaptive%2Fdp%2FB0BLP25C33%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656221%26sr%3D8-2-spons%26psc%3D1&qualifier=1685656221&id=5622406375520248&widgetName=sp_atf,https://m.media-amazon.com/images/I/71Tt0M+HClL._AC_UY218_.jpg
"SAMSUNG Galaxy S23 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB Storage, 200MP Camera, Night Mode, Long Battery Life, S Pen, US Version, 2023, Green","$1,199.99",4.6 out of 5 stars,110,https://www.amazon.com//SAMSUNG-Factory-Unlocked-Android-Smartphone/dp/B0BLP3ZZXT/ref=sr_1_3?keywords=mobile+phone&qid=1685656221&sr=8-3,https://m.media-amazon.com/images/I/71HtN4qqLZL._AC_UY218_.jpg
"SAMSUNG Galaxy A03 Core (SM-A032/DS) Dual SIM 32GB/ 2GB RAM, GSM Unlocked International Version - No Warranty - Black",$78.67,3.9 out of 5 stars,"1,539",https://www.amazon.com//Samsung-Galaxy-A03-Core-International/dp/B09Q98BRRN/ref=sr_1_4?keywords=mobile+phone&qid=1685656221&sr=8-4,https://m.media-amazon.com/images/I/71oZTcS5FRL._AC_UY218_.jpg
"TCL 40XL Unlocked Cell Phone 4GB + 128GB, 6.75"" 90Hz Display, Smartphone Android 13, 50MP AI Camera Mobile Phone, 5000 mAh, 4G LTE, U.S. Version, Dark Gray",$149.99,4.4 out of 5 stars,27,https://www.amazon.com//TCL-Unlocked-Display-Smartphone-Android/dp/B0BTP6PJ9J/ref=sr_1_6?keywords=mobile+phone&qid=1685656221&sr=8-6,https://m.media-amazon.com/images/I/71XeUB+2-lL._AC_UY218_.jpg
Moto G Stylus | 2022 | 2-Day battery | Unlocked| Made for US by Motorola | 6/128GB | 50MP Camera | Twilight Blue,$169.99,4.3 out of 5 stars,"1,256",https://www.amazon.com//Stylus-battery-Unlocked-Motorola-Twilight/dp/B09PFC2DVD/ref=sr_1_7?keywords=mobile+phone&qid=1685656221&sr=8-7,https://m.media-amazon.com/images/I/612yrAXpo-L._AC_UY218_.jpg
"Xiaomi Redmi 9A - Smartphone 2 GB + 32 GB, Dual Sim, Grigio (Granite Grey)",$76.70,4.5 out of 5 stars,"4,409",https://www.amazon.com//Xiaomi-Display-Unlocked-Global-Version/dp/B08CGXVPXW/ref=sr_1_8?keywords=mobile+phone&qid=1685656221&sr=8-8,https://m.media-amazon.com/images/I/71UHrexGN5L._AC_UY218_.jpg
"SAMSUNG Galaxy S22 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB, 8K Camera & Video, Brightest Display Screen, S Pen, Long Battery Life, Fast 4nm Processor, US Version, Burgundy",$899.99,4.6 out of 5 stars,482,https://www.amazon.com//SAMSUNG-Smartphone-Unlocked-Brightest-Processor/dp/B09MVZY521/ref=sr_1_9?keywords=mobile+phone&qid=1685656221&sr=8-9,https://m.media-amazon.com/images/I/71Wkk4n9olL._AC_UY218_.jpg
Moto G Power | 2022 | 3-Day Battery | Unlocked | Made for US by Motorola | 4/128GB | 50 MP Camera | Ice Blue,$139.99,4.2 out of 5 stars,823,https://www.amazon.com//Power-Battery-Unlocked-Motorola-Camera/dp/B09SM6GR4B/ref=sr_1_10?keywords=mobile+phone&qid=1685656221&sr=8-10,https://m.media-amazon.com/images/I/61I2yy1G57L._AC_UY218_.jpg
"SAMSUNG Galaxy Z Fold 4 Cell Phone, Factory Unlocked Android Smartphone, 256GB, Flex Mode, Hands Free Video, Multi Window View, Foldable Display, S Pen Compatible, US Version, Beige","$1,799.99",4.3 out of 5 stars,29,https://www.amazon.com//SAMSUNG-Unlocked-Smartphone-Foldable-Compatible/dp/B0B3TP6BN8/ref=sr_1_11?keywords=mobile+phone&qid=1685656221&sr=8-11,https://m.media-amazon.com/images/I/71bb1C5qHhL._AC_UY218_.jpg
"TCL 40XL Unlocked Cell Phone 4GB + 128GB, 6.75"" 90Hz Display, Smartphone Android 13, 50MP AI Camera Mobile Phone, 5000 mAh, 4G LTE, U.S. Version, Dark Gray",$149.99,4.4 out of 5 stars,27,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01311521Q7LQ5KZJJ6LB&url=%2FTCL-Unlocked-Display-Smartphone-Android%2Fdp%2FB0BTP6PJ9J%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656221%26sr%3D8-12-spons%26psc%3D1&qualifier=1685656221&id=5622406375520248&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71XeUB+2-lL._AC_UY218_.jpg
Motorola Moto G Stylus 5G | 2021 | 2-Day Battery | Unlocked | Made for US 4/128GB | 48MP Camera | Cosmic Emerald,$179.99,4.3 out of 5 stars,584,https://www.amazon.com//Motorola-Stylus-Battery-Unlocked-Emerald/dp/B0BFYRV4CD/ref=sr_1_13?keywords=mobile+phone&qid=1685656221&sr=8-13,https://m.media-amazon.com/images/I/41wKBxAos4L._AC_UY218_.jpg
"DOOGEE N50 2023 Unlocked Cell Phone, 15GB+128GB Android 13 Smartphone, 6.52"" Display Android Phone, 50MP AI Camera Dual 4G Phones Unlocked, 90dB Loud Speaker, OTG, Fingerprint, T-Mobile - Grey",$159.99,5.0 out of 5 stars,14,https://www.amazon.com//DOOGEE-S61-Smartphone/dp/B0B6CDWQ6B/ref=sr_1_14?keywords=mobile+phone&qid=1685656221&sr=8-14,https://m.media-amazon.com/images/I/71455e5RWrL._AC_UY218_.jpg
"OnePlus Nord N200 | 5G Unlocked Android Smartphone U.S Version | 6.49"" Full HD+LCD Screen | 90Hz Smooth Display | Large 5000mAh Battery | Fast Charging | 64GB Storage | Triple Camera,Blue Quantum",$199.99,4.1 out of 5 stars,"2,024",https://www.amazon.com//OnePlus-Unlocked-Android-Smartphone-Charging/dp/B07XWGWPH5/ref=sr_1_15?keywords=mobile+phone&qid=1685656221&sr=8-15,https://m.media-amazon.com/images/I/71DCZOdq92S._AC_UY218_.jpg
"Tracfone Alcatel TCL A3, 32GB, Black - Prepaid Smartphone (Locked)",$39.88,4.0 out of 5 stars,"1,134",https://www.amazon.com//Tracfone-Alcatel-TCL-32GB-Black/dp/B09CLN4LLN/ref=sr_1_16?keywords=mobile+phone&qid=1685656221&sr=8-16,https://m.media-amazon.com/images/I/61-fB+GkifL._AC_UY218_.jpg
OnePlus 11 5G | 16GB RAM+256GB | Dual-SIM | Titan Black | US Factory Unlocked Android Smartphone | 5000 mAh battery | 80W Fast charging | Hasselblad Camera | 120Hz Fluid Display | 4nm Processor,$799.99,4.4 out of 5 stars,357,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A10073032BSSI7F8VHBUW&url=%2FOnePlus-Dual-SIM-Smartphone-Hasselblad-Processor%2Fdp%2FB0BNWPSCGB%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656221%26sr%3D8-17-spons%26psc%3D1&qualifier=1685656221&id=5622406375520248&widgetName=sp_mtf,https://m.media-amazon.com/images/I/81fRAoUL-fL._AC_UY218_.jpg
"TCL 30XL |2022| Unlocked Cell Phone, 6.82 inch Vast Display, 5000mAh Battery, Android 12 Smartphone, 50MP Rear+13MP Front Camera, 6GB RAM + 64GB ROM, US Version, Dual Speaker, LTE 4G Phone, Night Mist",$149.99,4.0 out of 5 stars,"1,109",https://www.amazon.com//TCL-Unlocked-Display-Smartphone-Quad-Camera/dp/B0B11L6YNN/ref=sr_1_18?keywords=mobile+phone&qid=1685656221&sr=8-18,https://m.media-amazon.com/images/I/7189upD5MWL._AC_UY218_.jpg
"Simple Mobile Samsung Galaxy A03s, 32GB, Black - Prepaid Smartphone (Locked)",$49.88,4.0 out of 5 stars,101,https://www.amazon.com//Simple-Mobile-Samsung-Galaxy-Black/dp/B0BBXD7S5R/ref=sr_1_19?keywords=mobile+phone&qid=1685656221&sr=8-19,https://m.media-amazon.com/images/I/812woqv69CL._AC_UY218_.jpg
Razr 5G | Unlocked| Made for US by Motorola | 8/256GB | 48MP Camera | 2020 | Blush Gold,"$1,399.99",3.9 out of 5 stars,126,https://www.amazon.com//Motorola-Unlocked-256GB-Camera-Blush/dp/B08KJJWK2L/ref=sr_1_20?keywords=mobile+phone&qid=1685656221&sr=8-20,https://m.media-amazon.com/images/I/616heU5ABBL._AC_UY218_.jpg
"SAMSUNG Galaxy A54 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 128GB w/ 6.4” Fluid Display Screen, Hi Res Camera, Long Battery Life, Refined Design, US Version, 2023, Awesome Violet",$399.99,4.7 out of 5 stars,11,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06027532JDYR4C09SLQE&url=%2FSAMSUNG-Factory-Unlocked-Android-Smartphone%2Fdp%2FB0BSLRXF1H%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656221%26sr%3D8-21-spons%26psc%3D1&qualifier=1685656221&id=5622406375520248&widgetName=sp_btf,https://m.media-amazon.com/images/I/61A+wkddftL._AC_UY218_.jpg
"SAMSUNG Galaxy S22 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB, 8K Camera & Video, Brightest Display Screen, S Pen, Long Battery Life, Fast 4nm Processor, US Version, Burgundy",$899.99,4.6 out of 5 stars,482,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A01008932SWR2BD69LMLN&url=%2FSAMSUNG-Smartphone-Unlocked-Brightest-Processor%2Fdp%2FB09MVZY521%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656221%26sr%3D8-22-spons%26psc%3D1&qualifier=1685656221&id=5622406375520248&widgetName=sp_btf,https://m.media-amazon.com/images/I/71Wkk4n9olL._AC_UY218_.jpg
Google Pixel 7a - Unlocked Android Cell Phone - Smartphone with Wide Angle Lens and 24-Hour Battery - 128 GB -  Sea,$499.00,4.4 out of 5 stars,7,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A05238832H9KUYZQUC01Z&url=%2FGoogle-Pixel-7a-Unlocked-Smartphone%2Fdp%2FB0BZ9T8R41%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656224%26sr%3D8-1-spons%26psc%3D1&qualifier=1685656224&id=4649918505272643&widgetName=sp_atf,https://m.media-amazon.com/images/I/8162vKQDSYL._AC_UY218_.jpg
"SAMSUNG Galaxy S23 Cell Phone, Factory Unlocked Android Smartphone, 128GB Storage, 50MP Camera, Night Mode, Long Battery Life, Adaptive Display, US Version, 2023, Green",$799.99,4.3 out of 5 stars,19,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A06583161ARWC98C6TI9O&url=%2FSAMSUNG-Factory-Unlocked-Smartphone-Adaptive%2Fdp%2FB0BLP25C33%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656224%26sr%3D8-2-spons%26psc%3D1&qualifier=1685656224&id=4649918505272643&widgetName=sp_atf,https://m.media-amazon.com/images/I/71Tt0M+HClL._AC_UY218_.jpg
"SAMSUNG Galaxy S23 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB Storage, 200MP Camera, Night Mode, Long Battery Life, S Pen, US Version, 2023, Green","$1,199.99",4.6 out of 5 stars,110,https://www.amazon.com//SAMSUNG-Factory-Unlocked-Android-Smartphone/dp/B0BLP3ZZXT/ref=sr_1_3?keywords=mobile+phone&qid=1685656224&sr=8-3,https://m.media-amazon.com/images/I/71HtN4qqLZL._AC_UY218_.jpg
"SAMSUNG Galaxy A03 Core (SM-A032/DS) Dual SIM 32GB/ 2GB RAM, GSM Unlocked International Version - No Warranty - Black",$78.67,3.9 out of 5 stars,"1,539",https://www.amazon.com//Samsung-Galaxy-A03-Core-International/dp/B09Q98BRRN/ref=sr_1_4?keywords=mobile+phone&qid=1685656224&sr=8-4,https://m.media-amazon.com/images/I/71oZTcS5FRL._AC_UY218_.jpg
"TCL 40XL Unlocked Cell Phone 4GB + 128GB, 6.75"" 90Hz Display, Smartphone Android 13, 50MP AI Camera Mobile Phone, 5000 mAh, 4G LTE, U.S. Version, Dark Gray",$149.99,4.4 out of 5 stars,27,https://www.amazon.com//TCL-Unlocked-Display-Smartphone-Android/dp/B0BTP6PJ9J/ref=sr_1_6?keywords=mobile+phone&qid=1685656224&sr=8-6,https://m.media-amazon.com/images/I/71XeUB+2-lL._AC_UY218_.jpg
Moto G Stylus | 2022 | 2-Day battery | Unlocked| Made for US by Motorola | 6/128GB | 50MP Camera | Twilight Blue,$169.99,4.3 out of 5 stars,"1,256",https://www.amazon.com//Stylus-battery-Unlocked-Motorola-Twilight/dp/B09PFC2DVD/ref=sr_1_7?keywords=mobile+phone&qid=1685656224&sr=8-7,https://m.media-amazon.com/images/I/612yrAXpo-L._AC_UY218_.jpg
"Xiaomi Redmi 9A - Smartphone 2 GB + 32 GB, Dual Sim, Grigio (Granite Grey)",$76.70,4.5 out of 5 stars,"4,409",https://www.amazon.com//Xiaomi-Display-Unlocked-Global-Version/dp/B08CGXVPXW/ref=sr_1_8?keywords=mobile+phone&qid=1685656224&sr=8-8,https://m.media-amazon.com/images/I/71UHrexGN5L._AC_UY218_.jpg
"SAMSUNG Galaxy S22 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB, 8K Camera & Video, Brightest Display Screen, S Pen, Long Battery Life, Fast 4nm Processor, US Version, Burgundy",$899.99,4.6 out of 5 stars,482,https://www.amazon.com//SAMSUNG-Smartphone-Unlocked-Brightest-Processor/dp/B09MVZY521/ref=sr_1_9?keywords=mobile+phone&qid=1685656224&sr=8-9,https://m.media-amazon.com/images/I/71Wkk4n9olL._AC_UY218_.jpg
Moto G Power | 2022 | 3-Day Battery | Unlocked | Made for US by Motorola | 4/128GB | 50 MP Camera | Ice Blue,$139.99,4.2 out of 5 stars,823,https://www.amazon.com//Power-Battery-Unlocked-Motorola-Camera/dp/B09SM6GR4B/ref=sr_1_10?keywords=mobile+phone&qid=1685656224&sr=8-10,https://m.media-amazon.com/images/I/61I2yy1G57L._AC_UY218_.jpg
"SAMSUNG Galaxy Z Fold 4 Cell Phone, Factory Unlocked Android Smartphone, 256GB, Flex Mode, Hands Free Video, Multi Window View, Foldable Display, S Pen Compatible, US Version, Beige","$1,799.99",4.3 out of 5 stars,29,https://www.amazon.com//SAMSUNG-Unlocked-Smartphone-Foldable-Compatible/dp/B0B3TP6BN8/ref=sr_1_11?keywords=mobile+phone&qid=1685656224&sr=8-11,https://m.media-amazon.com/images/I/71bb1C5qHhL._AC_UY218_.jpg
OnePlus 11 5G | 16GB RAM+256GB | Dual-SIM | Titan Black | US Factory Unlocked Android Smartphone | 5000 mAh battery | 80W Fast charging | Hasselblad Camera | 120Hz Fluid Display | 4nm Processor,$799.99,4.4 out of 5 stars,357,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A10073032BSSI7F8VHBUW&url=%2FOnePlus-Dual-SIM-Smartphone-Hasselblad-Processor%2Fdp%2FB0BNWPSCGB%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656224%26sr%3D8-12-spons%26psc%3D1&qualifier=1685656224&id=4649918505272643&widgetName=sp_mtf,https://m.media-amazon.com/images/I/81fRAoUL-fL._AC_UY218_.jpg
Motorola Moto G Stylus 5G | 2021 | 2-Day Battery | Unlocked | Made for US 4/128GB | 48MP Camera | Cosmic Emerald,$179.99,4.3 out of 5 stars,584,https://www.amazon.com//Motorola-Stylus-Battery-Unlocked-Emerald/dp/B0BFYRV4CD/ref=sr_1_13?keywords=mobile+phone&qid=1685656224&sr=8-13,https://m.media-amazon.com/images/I/41wKBxAos4L._AC_UY218_.jpg
"DOOGEE N50 2023 Unlocked Cell Phone, 15GB+128GB Android 13 Smartphone, 6.52"" Display Android Phone, 50MP AI Camera Dual 4G Phones Unlocked, 90dB Loud Speaker, OTG, Fingerprint, T-Mobile - Grey",$159.99,5.0 out of 5 stars,14,https://www.amazon.com//DOOGEE-S61-Smartphone/dp/B0B6CDWQ6B/ref=sr_1_14?keywords=mobile+phone&qid=1685656224&sr=8-14,https://m.media-amazon.com/images/I/71455e5RWrL._AC_UY218_.jpg
"OnePlus Nord N200 | 5G Unlocked Android Smartphone U.S Version | 6.49"" Full HD+LCD Screen | 90Hz Smooth Display | Large 5000mAh Battery | Fast Charging | 64GB Storage | Triple Camera,Blue Quantum",$199.99,4.1 out of 5 stars,"2,024",https://www.amazon.com//OnePlus-Unlocked-Android-Smartphone-Charging/dp/B07XWGWPH5/ref=sr_1_15?keywords=mobile+phone&qid=1685656224&sr=8-15,https://m.media-amazon.com/images/I/71DCZOdq92S._AC_UY218_.jpg
"Tracfone Alcatel TCL A3, 32GB, Black - Prepaid Smartphone (Locked)",$39.88,4.0 out of 5 stars,"1,134",https://www.amazon.com//Tracfone-Alcatel-TCL-32GB-Black/dp/B09CLN4LLN/ref=sr_1_16?keywords=mobile+phone&qid=1685656224&sr=8-16,https://m.media-amazon.com/images/I/61-fB+GkifL._AC_UY218_.jpg
"TCL 40XL Unlocked Cell Phone 4GB + 128GB, 6.75"" 90Hz Display, Smartphone Android 13, 50MP AI Camera Mobile Phone, 5000 mAh, 4G LTE, U.S. Version, Dark Gray",$149.99,4.4 out of 5 stars,27,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01311521Q7LQ5KZJJ6LB&url=%2FTCL-Unlocked-Display-Smartphone-Android%2Fdp%2FB0BTP6PJ9J%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656224%26sr%3D8-17-spons%26psc%3D1&qualifier=1685656224&id=4649918505272643&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71XeUB+2-lL._AC_UY218_.jpg
"TCL 30XL |2022| Unlocked Cell Phone, 6.82 inch Vast Display, 5000mAh Battery, Android 12 Smartphone, 50MP Rear+13MP Front Camera, 6GB RAM + 64GB ROM, US Version, Dual Speaker, LTE 4G Phone, Night Mist",$149.99,4.0 out of 5 stars,"1,109",https://www.amazon.com//TCL-Unlocked-Display-Smartphone-Quad-Camera/dp/B0B11L6YNN/ref=sr_1_18?keywords=mobile+phone&qid=1685656224&sr=8-18,https://m.media-amazon.com/images/I/7189upD5MWL._AC_UY218_.jpg
"Simple Mobile Samsung Galaxy A03s, 32GB, Black - Prepaid Smartphone (Locked)",$49.88,4.0 out of 5 stars,101,https://www.amazon.com//Simple-Mobile-Samsung-Galaxy-Black/dp/B0BBXD7S5R/ref=sr_1_19?keywords=mobile+phone&qid=1685656224&sr=8-19,https://m.media-amazon.com/images/I/812woqv69CL._AC_UY218_.jpg
Razr 5G | Unlocked| Made for US by Motorola | 8/256GB | 48MP Camera | 2020 | Blush Gold,"$1,399.99",3.9 out of 5 stars,126,https://www.amazon.com//Motorola-Unlocked-256GB-Camera-Blush/dp/B08KJJWK2L/ref=sr_1_20?keywords=mobile+phone&qid=1685656224&sr=8-20,https://m.media-amazon.com/images/I/616heU5ABBL._AC_UY218_.jpg
"SAMSUNG Galaxy A54 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 128GB w/ 6.4” Fluid Display Screen, Hi Res Camera, Long Battery Life, Refined Design, US Version, 2023, Awesome Violet",$399.99,4.7 out of 5 stars,11,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06027532JDYR4C09SLQE&url=%2FSAMSUNG-Factory-Unlocked-Android-Smartphone%2Fdp%2FB0BSLRXF1H%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656224%26sr%3D8-21-spons%26psc%3D1&qualifier=1685656224&id=4649918505272643&widgetName=sp_btf,https://m.media-amazon.com/images/I/61A+wkddftL._AC_UY218_.jpg
"SAMSUNG Galaxy S22 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB, 8K Camera & Video, Brightest Display Screen, S Pen, Long Battery Life, Fast 4nm Processor, US Version, Burgundy",$899.99,4.6 out of 5 stars,482,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A01008932SWR2BD69LMLN&url=%2FSAMSUNG-Smartphone-Unlocked-Brightest-Processor%2Fdp%2FB09MVZY521%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656224%26sr%3D8-22-spons%26psc%3D1&qualifier=1685656224&id=4649918505272643&widgetName=sp_btf,https://m.media-amazon.com/images/I/71Wkk4n9olL._AC_UY218_.jpg
Google Pixel 7a - Unlocked Android Cell Phone - Smartphone with Wide Angle Lens and 24-Hour Battery - 128 GB -  Sea,$499.00,4.4 out of 5 stars,7,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A05238832H9KUYZQUC01Z&qualifier=1685656230&id=6107786198501954&widgetName=sp_atf&url=%2FGoogle-Pixel-7a-Unlocked-Smartphone%2Fdp%2FB0BZ9T8R41%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656230%26sr%3D8-1-spons%26psc%3D1,https://m.media-amazon.com/images/I/8162vKQDSYL._AC_UY218_.jpg
"SAMSUNG Galaxy S23 Cell Phone, Factory Unlocked Android Smartphone, 128GB Storage, 50MP Camera, Night Mode, Long Battery Life, Adaptive Display, US Version, 2023, Green",$799.99,4.3 out of 5 stars,19,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A06583161ARWC98C6TI9O&qualifier=1685656230&id=6107786198501954&widgetName=sp_atf&url=%2FSAMSUNG-Factory-Unlocked-Smartphone-Adaptive%2Fdp%2FB0BLP25C33%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Dmobile%2Bphone%26qid%3D1685656230%26sr%3D8-2-spons%26psc%3D1,https://m.media-amazon.com/images/I/71Tt0M+HClL._AC_UY218_.jpg
"SAMSUNG Galaxy S23 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB Storage, 200MP Camera, Night Mode, Long Battery Life, S Pen, US Version, 2023, Green","$1,199.99",4.6 out of 5 stars,110,https://www.amazon.com//SAMSUNG-Factory-Unlocked-Android-Smartphone/dp/B0BLP3ZZXT/ref=sr_1_3?keywords=mobile+phone&qid=1685656230&sr=8-3,https://m.media-amazon.com/images/I/71HtN4qqLZL._AC_UY218_.jpg
"SAMSUNG Galaxy A03 Core (SM-A032/DS) Dual SIM 32GB/ 2GB RAM, GSM Unlocked International Version - No Warranty - Black",$78.67,3.9 out of 5 stars,"1,539",https://www.amazon.com//Samsung-Galaxy-A03-Core-International/dp/B09Q98BRRN/ref=sr_1_4?keywords=mobile+phone&qid=1685656230&sr=8-4,https://m.media-amazon.com/images/I/71oZTcS5FRL._AC_UY218_.jpg
"TCL 40XL Unlocked Cell Phone 4GB + 128GB, 6.75"" 90Hz Display, Smartphone Android 13, 50MP AI Camera Mobile Phone, 5000 mAh, 4G LTE, U.S. Version, Dark Gray",$149.99,4.4 out of 5 stars,27,https://www.amazon.com//TCL-Unlocked-Display-Smartphone-Android/dp/B0BTP6PJ9J/ref=sr_1_6?keywords=mobile+phone&qid=1685656230&sr=8-6,https://m.media-amazon.com/images/I/71XeUB+2-lL._AC_UY218_.jpg
Moto G Stylus | 2022 | 2-Day battery | Unlocked| Made for US by Motorola | 6/128GB | 50MP Camera | Twilight Blue,$169.99,4.3 out of 5 stars,"1,256",https://www.amazon.com//Stylus-battery-Unlocked-Motorola-Twilight/dp/B09PFC2DVD/ref=sr_1_7?keywords=mobile+phone&qid=1685656230&sr=8-7,https://m.media-amazon.com/images/I/612yrAXpo-L._AC_UY218_.jpg
"Xiaomi Redmi 9A - Smartphone 2 GB + 32 GB, Dual Sim, Grigio (Granite Grey)",$76.70,4.5 out of 5 stars,"4,409",https://www.amazon.com//Xiaomi-Display-Unlocked-Global-Version/dp/B08CGXVPXW/ref=sr_1_8?keywords=mobile+phone&qid=1685656230&sr=8-8,https://m.media-amazon.com/images/I/71UHrexGN5L._AC_UY218_.jpg
"SAMSUNG Galaxy S22 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB, 8K Camera & Video, Brightest Display Screen, S Pen, Long Battery Life, Fast 4nm Processor, US Version, Burgundy",$899.99,4.6 out of 5 stars,482,https://www.amazon.com//SAMSUNG-Smartphone-Unlocked-Brightest-Processor/dp/B09MVZY521/ref=sr_1_9?keywords=mobile+phone&qid=1685656230&sr=8-9,https://m.media-amazon.com/images/I/71Wkk4n9olL._AC_UY218_.jpg
Moto G Power | 2022 | 3-Day Battery | Unlocked | Made for US by Motorola | 4/128GB | 50 MP Camera | Ice Blue,$139.99,4.2 out of 5 stars,823,https://www.amazon.com//Power-Battery-Unlocked-Motorola-Camera/dp/B09SM6GR4B/ref=sr_1_10?keywords=mobile+phone&qid=1685656230&sr=8-10,https://m.media-amazon.com/images/I/61I2yy1G57L._AC_UY218_.jpg
